0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Cluster Index
17.4291711314,2216.03340651,925.209618275,15839.013537,9235.42464695,351.499188386,14178.1795521,1864.96454829,3592.60776649,1398.63227062,178.679673129,1566.78719204,1508.31648793,5646.66253322,2472.99625812,732.63391137,249.304284437,1022.29567852,3025.73605204,584.422590264,63.2913028452,3183.00359775,2592.26329665,9088.30274158,1300.41595189,463.577887767,745.213814027,3082.92089264,117.581159101,1945.58348211,1091.48983367,3260.45411491,261.61830658,421.688664861,1879.68779297,0
63.268505675,2136.72950122,845.897247229,15760.0060583,9156.17420838,272.352237576,14117.2822406,1805.66373103,3513.37702591,1332.63356872,99.7388356072,1487.47313073,1433.59491198,5567.61632181,2395.04446702,653.320498491,178.57581155,955.641516376,2946.49299606,505.13945526,18.9501660429,3126.07420568,2513.09684872,9009.19787424,1221.11854068,384.268418386,672.447472829,3008.27083943,39.6604799428,1871.82760092,1012.18277303,3181.17759619,182.441488745,351.142770867,1800.44260059,20
533.058867133,1670.45367238,380.492215271,15298.1892685,8686.65921223,198.454480589,13730.2086618,1457.32227853,3048.79729438,947.768248369,370.911798214,1020.52200343,984.484963495,5105.78250029,1926.74457945,192.158917658,320.559318908,585.273645251,2481.80001903,48.8906229134,486.4565689,2779.13162782,2050.27567725,8546.2005114,756.279933081,93.8987987909,273.879292818,2554.64554831,432.036797788,1426.01332378,547.553603823,2715.47266827,288.274218677,208.359909001,1336.44973141,19
121.179165687,2078.73506632,787.959546517,15702.0042269,9098.39083863,214.911970411,14074.9128315,1765.3267777,3455.34354734,1287.1946275,43.9381272732,1429.52389365,1380.44207462,5509.60366254,2338.7495639,595.358630272,135.419776199,910.067585256,2888.46101058,447.333371685,75.543995932,3087.01823865,2455.06176771,8951.17203804,1163.11478408,326.386698658,621.715274522,2954.96902575,25.7227210577,1819.43839963,954.192540849,3123.15832523,125.051106133,304.164063787,1742.40946812,28
14.9852409531,2212.05146849,921.244261945,15835.0146289,9231.45883574,347.58992966,14175.3430239,1862.17641921,3588.61681154,1395.48716601,174.823125274,1562.81296771,1504.67693049,5642.66566363,2469.14960383,728.675307588,245.822286454,1019.10980184,3021.74639968,580.47721827,59.6829759953,3180.342997,2588.27154139,9084.30508775,1296.43831524,459.631239216,741.685242137,3079.28881793,113.795589271,1942.00083994,1087.51654243,3256.46651043,257.717147397,418.25130171,1875.70154353,0
533.058867133,1670.45367238,380.492215271,15298.1892685,8686.65921223,198.454480589,13730.2086618,1457.32227853,3048.79729438,947.768248369,370.911798214,1020.52200343,984.484963495,5105.78250029,1926.74457945,192.158917658,320.559318908,585.273645251,2481.80001903,48.8906229134,486.4565689,2779.13162782,2050.27567725,8546.2005114,756.279933081,93.8987987909,273.879292818,2554.64554831,432.036797788,1426.01332378,547.553603823,2715.47266827,288.274218677,208.359909001,1336.44973141,19
91.3226229997,2125.53847801,834.654965965,15752.0540012,9141.52886802,260.926693974,14073.4528752,1762.57795778,3503.49818968,1292.52268625,95.1970913699,1475.67570499,1404.10585387,5559.53358895,2373.09634398,643.036528698,144.604088427,916.079184002,2936.49934168,493.554409464,54.18099954,3083.84161342,2504.21090178,9000.48188212,1210.61765534,374.479774858,640.08953867,2978.48320289,47.9495768272,1840.64189759,1001.60383818,3170.48785415,173.955244454,316.183082922,1790.70836607,28
642.015648449,1559.7759953,274.542458608,15181.0056609,8582.17869277,313.427232418,13714.0349318,1475.22495907,2935.00194777,960.969029735,482.148947941,912.183906236,942.397341146,4988.62717414,1844.9349637,90.3890465281,450.16115962,624.80872642,2368.25662521,98.2710309337,596.39665803,2782.30139932,1934.37023848,8430.27822965,644.685248305,200.801441257,334.467883157,2495.86820802,542.943989709,1381.71656771,436.908374895,2603.38155991,399.965195878,354.673752363,1222.38354758,15
121.178482989,2078.73511973,787.959667412,15702.0042334,9098.39084416,214.912328949,14074.9128384,1765.32683546,3455.3435776,1287.19473464,43.9394049179,1429.52396961,1380.44215235,5509.60367811,2338.7496145,595.358802505,135.420504787,910.067746789,2888.46104744,447.333589867,75.5443018978,3087.01827028,2455.06179634,8951.17204813,1163.11486493,326.386989622,621.71541761,2954.9690543,25.7241228561,1819.43847674,954.192652012,3123.15835686,125.051651889,304.164325339,1742.40952122,28
114.27332528,2085.57116405,794.73300549,15709.0026663,9105.07769298,221.391157087,14078.4170927,1768.34599893,3462.25219687,1291.11645195,49.507252341,1436.31265507,1385.84853616,5516.59036274,2344.91460987,602.154333982,138.338782209,913.991722395,2895.36051161,454.015101269,68.4306099203,3089.87385672,2462.0042529,8958.13712024,1169.95513001,333.108080714,626.55729198,2960.42140213,18.7706855211,1824.68045291,961.017099168,3130.02793933,131.475165946,308.136939266,1749.30446248,28
3288.84480345,1108.32798156,2382.09330816,12578.7093192,5931.35356731,2953.77878153,11680.0392546,2154.16195487,461.045884801,2196.2961582,3126.64869066,1743.74443154,1897.07155166,2418.87946098,903.251567182,2574.54409133,3070.70637854,2452.30398626,424.280837184,2721.21554804,3242.30295363,2259.44592673,793.657821011,5827.65052345,2011.43666139,2842.29749382,2610.8872839,919.727767052,3187.8973953,1568.44426053,2218.07221277,295.705499116,3043.68599913,2916.33089921,1446.88027294,31
122.000396371,2078.02958016,787.055658035,15702.0001544,9097.11880854,213.160752535,14067.8067723,1757.9911711,3454.93124473,1280.59243358,40.4863370034,1428.64831153,1376.06079937,5509.55056608,2335.975419,594.553447116,127.716897255,903.466105835,2888.013792,446.133507847,75.6131678972,3079.82476991,2454.81060689,8951.01436702,1162.45237956,325.37270809,616.40200844,2950.66760504,22.1188036148,1814.76814723,953.472841697,3122.58460179,123.265608673,297.668296872,1741.95951175,28
3291.12054039,2318.42943076,2708.27415742,13853.3838909,7118.2453455,3046.16976254,11094.296941,1464.1439706,2704.84032831,2022.66782934,3169.37211244,2423.84323243,2096.16412558,4211.21008478,1899.01870485,2821.76650422,3080.28003627,2361.3560198,2473.81988984,2898.18602354,3254.26135062,121.504533197,2426.08144392,7264.37217778,2546.86839308,2981.50062212,2646.31943051,1534.99549638,3212.86301938,1768.56543442,2635.07653327,2520.08968765,3111.7972001,2917.62909188,2402.00487385,21
161.712523392,2038.58172603,747.538393236,15663.0016826,9057.42015667,173.411339859,14034.6381663,1726.50046922,3415.64982389,1246.03054716,2.50678456705,1389.12209042,1337.49271538,5470.52249821,2296.28102729,555.104743661,98.9962766188,868.957790947,2848.71330448,406.512158156,115.202474804,3049.17994909,2415.64813773,8911.90147605,1123.04740823,285.869947563,579.130521171,2912.00629012,60.9249151135,1776.52470079,914.043152309,3083.2051584,83.5806869269,263.193936603,1702.67108501,10
43.8866627592,2156.39565691,865.458793021,15780.0031838,9175.50506064,291.513939804,14128.5858387,1816.27691403,3533.19165375,1345.51342825,118.662951582,1507.04743083,1450.03592963,5587.59123416,2413.20350509,672.937555718,192.631074279,968.7060772,2966.29009062,524.546989066,5.25475879199,3136.10892963,2532.98373946,9029.12935002,1240.80557251,403.782419366,687.904702567,3024.70623024,57.5540494447,1887.82835858,1031.8394234,3200.91259065,201.662728012,365.437670446,1820.23630229,20
118.219515922,2081.65265356,790.84175615,15705.0032798,9101.23660951,217.642281408,14076.2879134,1766.15689625,3458.29774716,1288.70564014,46.1755117323,1432.41567937,1382.68753819,5512.59585331,2341.34930824,598.253090195,136.489387747,911.592302879,2891.40977737,450.170474199,72.4748813851,3087.63652902,2458.03143589,8954.1518372,1166.03054844,329.236804527,623.658656731,2957.2289201,22.6105366975,1821.58126264,957.100923839,3126.09210455,127.74798891,305.647957981,1745.35402946,28
2202.81797105,45.7481116146,1295.0527963,13623.3320911,7024.68408594,1869.38602743,12611.8629174,1525.11919944,1373.82234251,1336.81409106,2041.51673228,655.803888542,978.28162594,3431.26979976,571.934272776,1486.94116998,1994.97038243,1481.29222719,806.837824224,1636.20054069,2156.76535598,2269.75809656,377.294311206,6871.11421832,919.083648998,1756.15306055,1570.04681602,1306.139395,2102.76186925,880.501092106,1128.11087753,1041.65037148,1958.51856805,1852.08993227,339.381779646,1
173.429971561,2031.8445439,740.832975907,15658.0441781,9048.72103482,166.843950749,14009.8290694,1701.77931479,3409.64760302,1222.48919953,29.2309496067,1382.04323604,1320.00409039,5465.5214396,2283.34195752,549.052528152,70.6431878217,845.347364443,2842.65417392,399.644982547,127.159283797,3025.29107933,2410.2382757,8906.52846343,1116.75822424,280.394513036,559.124231184,2894.67795905,74.3069054724,1758.22852999,907.726908774,3076.7443865,80.9578200205,239.718673611,1696.79871404,10
14.1935363393,2187.10525655,896.328730891,15810.0131212,9206.65835144,322.815523016,14157.6180462,1844.79603442,3563.63251095,1375.8365705,150.080005887,1537.89711655,1481.89591038,5617.66312007,2445.06239639,703.73483918,223.948874182,999.175469561,2996.76573714,555.613510331,35.4369742697,3163.74366171,2563.27343791,9059.30669205,1271.48271751,434.718313941,719.548050704,3056.56515668,89.2289455925,1919.60197334,1062.56756473,3231.50291888,232.89936606,396.727220648,1850.72055329,0
40.96433684,2163.51790975,872.430941365,15788.0015815,9181.80758933,297.985829598,14125.0354155,1812.29362748,3540.67592011,1343.54063435,125.503870377,1513.97719863,1451.94393902,5595.53396521,2417.44215602,680.078383969,192.929441813,966.983760166,2973.73464124,531.28627836,16.0496676182,3131.82189962,2540.68770729,9036.93030293,1248.02932004,410.836207044,688.790932978,3026.52399791,64.5066954742,1889.14708435,1039.01076931,3208.1897834,208.48485337,365.364540445,1827.70177031,20
463.653483845,1736.53764969,445.457407493,15362.0362928,8755.55440112,129.377932772,13805.5771709,1525.80429059,3113.91591538,1020.64039958,301.713652124,1087.01226439,1061.55239104,5169.51420188,2000.67971148,253.203030852,263.427194657,654.492271945,2546.94377023,104.571279371,417.278963998,2847.30350587,2114.28844514,8610.5925896,821.119266619,17.6015100167,342.859213638,2631.30472771,363.031952417,1503.06710552,612.083070402,2781.26217311,218.630291556,191.268574653,1400.98318192,25
19.5180632024,2180.83022423,889.983767659,15804.0086622,9200.19867172,316.271482342,14150.5360439,1837.78714756,3557.46448866,1368.63401084,143.462918455,1531.56375158,1474.77251459,5611.6346914,2438.20313571,697.415853682,216.740675248,991.965716936,2990.58378419,549.181840767,28.4775545277,3156.91140873,2557.16163868,9053.24013068,1265.21783535,428.335524893,712.358689754,3049.43614007,82.4599939209,1912.4353416,1056.28124192,3225.27678329,226.375842468,389.504290808,1844.53355089,0
1535.15430241,956.108561957,754.633086918,14453.5345197,7777.22629919,1219.78377868,12724.4635993,735.740936279,2248.21101749,355.113063503,1380.79355652,553.245491974,56.3137396199,4292.32399559,982.723566896,903.707794825,1302.2105517,584.091863485,1705.25866154,1016.0719676,1489.93322488,1935.81700323,1330.5466561,7704.23834684,586.662402018,1125.82834051,807.223940035,1532.19425977,1437.79776907,396.504439637,663.555479259,1914.69773062,1304.3431712,1131.95608729,748.352784147,12
103.172801024,2096.98638347,805.995123718,15721.0001918,9115.96759334,231.966204396,14081.233931,1770.93544091,3473.91622365,1295.06347337,59.1227448522,1447.58488229,1393.20283067,5528.55109343,2354.24773216,613.508112752,140.966838171,917.960106291,2906.99704299,465.029144616,56.6889460219,3092.48228053,2473.80651316,8970.0143015,1181.42006803,344.311937865,632.711260424,2967.86282596,4.88558579978,1831.65680021,972.434798269,3141.55633161,142.113193963,312.622067176,1760.94504795,28
1298.75123668,901.65496599,391.936864863,14526.0899446,7924.58512268,965.499514325,13225.4228727,1264.34529363,2277.79989158,813.914274686,1137.4773483,256.700097393,549.642723541,4333.59475251,1222.15880709,583.058935397,1092.8610869,730.703500577,1710.86569643,732.517093275,1252.69667109,2444.86592503,1278.17640065,7774.4406507,25.0904045797,852.171418837,704.560259436,1920.39605846,1198.70868462,899.084451346,224.919451256,1945.55812663,1054.50517023,956.665595346,564.823428266,24
426.083425828,1774.5148271,484.956621623,15397.0031476,8795.70679421,102.558421663,13860.1277663,1578.61059601,3150.55482755,1075.29242704,266.262027897,1125.89415807,1113.6545076,5204.59789542,2047.01853805,292.452609164,244.305801495,708.670231732,2583.72453869,149.579031533,380.384111503,2898.77165719,2150.12888566,8646.18026044,858.946575316,40.7109930557,397.182948395,2681.95798349,326.939012348,1555.24331967,650.297617761,2818.61415045,184.635502922,211.788404041,1437.71551341,25
433.082098005,1767.53973227,478.039180302,15390.003148,8788.7678567,109.028375481,13855.2706887,1574.78956291,3143.56227454,1070.9914905,273.246767319,1118.93951306,1107.78805549,5197.59802068,2040.38324814,285.560987579,250.654361131,704.959763636,2576.73365004,143.121602115,387.383636329,2894.71049807,2143.132005,8639.18117033,851.976825277,37.9170907795,393.340751442,2675.79482878,333.934341843,1549.3802705,643.34020505,2811.62871325,191.572433617,214.386005548,1430.72661283,25
1041.78582102,1159.06985089,141.681115982,14782.0198444,8181.8619838,709.331701125,13416.1438236,1313.88318916,2534.68946644,815.223970495,880.815250568,512.44577471,655.967279287,4589.50208478,1462.71777853,327.453899272,838.990417275,613.966086213,1967.83984079,477.080451818,995.838539214,2563.66862306,1534.48599324,8030.75113321,244.717306744,595.831082476,494.139727213,2140.79750822,941.97023606,1067.10261115,49.50671454,2202.77338774,797.96088277,710.07382645,821.832527723,30
1264.1811922,936.172501161,355.27678867,14564.3302945,7955.8693249,929.704382333,13215.4573111,1220.73051528,2314.51811983,759.355741216,1102.33068047,286.384202582,509.174146273,4372.15448524,1234.12124041,547.900856591,1053.97774419,670.503741569,1747.5349143,696.354493458,1217.87670883,2418.8586533,1316.86831582,7812.08825306,35.5855889125,816.946649921,652.14139485,1921.2441501,1163.65399135,878.030898069,190.057148818,1981.15902525,1019.23518315,913.314324093,603.020123717,24
1933.69035854,633.065651021,1081.53583942,14021.9842382,7346.17902178,1607.39432197,12434.4118515,898.452277832,1830.20353355,753.325008567,1774.9687098,594.931861785,458.529890875,3865.45502471,550.756010795,1257.86034756,1703.23911258,1014.2237068,1301.09400429,1388.20574639,1887.57008638,1817.18326651,963.252014417,7273.25854098,787.147668888,1505.087985,1214.67393392,1149.35191187,1834.10310277,212.185426585,946.682643236,1500.07198959,1695.20834545,1536.52300011,578.091450307,29
78.0444374772,2122.13179046,831.157069373,15746.0007771,9141.14601908,257.141616199,14101.0132415,1789.80360868,3499.01578103,1316.10589962,84.2829868364,1472.7470913,1417.09205533,5553.56473635,2379.11900365,638.658299565,161.961051002,939.097037148,2932.10265936,490.206012166,31.5859561205,3110.68081747,2498.8697312,8995.05648658,1206.55686956,369.473123533,655.815902411,2991.7718154,23.3377680622,1855.25822208,997.577803278,3166.68433127,167.293944886,334.510349385,1786.04934355,28
10.9797474324,2198.09264853,907.065212706,15822.0012718,9216.79134098,332.793741591,14156.2073923,1842.95699189,3575.03480633,1376.50404285,159.987205612,1548.65052569,1487.06883075,5629.5722312,2452.8753317,714.61115678,227.721291049,1000.19993868,3008.11690229,566.02076247,44.7227457566,3161.40452836,2574.89401046,9071.07411699,1282.53171763,445.385752359,723.620842,3061.61595273,98.6763411804,1924.09136564,1073.54113413,3242.67625074,243.080010298,399.863648695,1862.06216869,0
54.748614035,2145.42107493,854.497998985,15769.0032985,9164.59218739,280.622987608,14120.7834206,1808.49587685,3522.2005498,1336.93124,107.807413315,1496.08486865,1440.04383058,5576.59168571,2402.61116219,661.968443949,183.463329104,960.044649458,2955.30014113,513.611874262,9.67178107104,3128.51819565,2521.98739317,9018.1292723,1229.82688415,392.825108443,678.244595774,3014.71620921,46.8815704537,1877.98068471,1020.86455627,3189.92957267,190.756253465,356.17141156,1809.24710261,20
61.561382346,2142.24521712,851.135612683,15767.0029587,9160.34862932,276.611539506,14106.6584277,1794.77444042,3519.50415868,1324.08938812,104.368683883,1492.66068103,1430.73957291,5574.51811587,2395.86585945,658.834944868,172.141765616,947.368589177,2952.55249602,509.949639616,19.058710018,3115.15442706,2519.59184601,9015.86372546,1226.79515435,389.593802406,667.916526718,3005.36081009,43.8564596947,1868.14493591,1017.76663747,3186.95675633,187.232074013,344.883812279,1806.53171514,20
1052.77769206,1148.1259189,152.24878708,14771.0198625,8170.96676436,720.331067211,13408.7640061,1311.84315532,2523.70030508,814.652660977,891.813502511,501.638999559,650.683063142,4578.50209508,1452.75553007,338.438345494,849.951167477,618.29310618,1956.85376628,488.06739174,1006.83336274,2559.10284626,1523.4883,8019.75210212,233.927151393,606.830815459,502.966646773,2131.82991375,952.967385326,1060.03703931,43.3780113974,2191.79856526,808.960278526,720.776548985,810.851427893,30
62.3041965588,2138.82605785,847.782248133,15763.0003104,9157.50542592,273.505797073,14110.1770244,1798.1495257,3515.84499418,1326.60766546,100.725767349,1489.36214594,1430.82598267,5570.54604377,2394.4075398,655.35028813,173.473440758,949.761795122,2948.91680063,506.724502422,16.2162292039,3118.46996901,2515.77319269,9011.99131787,1223.284521,386.117402815,668.646461066,3005.48824181,39.5029035391,1868.57772175,1014.28495918,3183.43722782,183.79897096,346.24853979,1802.86824492,20
123.128196224,2076.81164204,786.060727567,15700.0048045,9096.53366013,213.138074368,14074.194584,1764.46453851,3453.38731289,1286.29988587,42.5820160606,1427.61941573,1379.08163005,5507.60932787,2337.10674067,593.451308239,134.948149129,909.18735835,2886.50841974,445.478499517,77.5841398015,3086.06576325,2453.08857085,8949.18658421,1161.18618772,324.507214039,620.523470955,2953.58442306,27.8831251928,1818.11185313,952.271426748,3121.21943577,123.302639978,303.232040327,1740.45733247,28
174.482468524,2026.90948201,735.79451646,15652.0110503,9045.1228339,161.278958514,14019.0410895,1710.80836379,3404.25744102,1230.38497036,14.9062540246,1377.30716646,1322.77056,5459.50420333,2282.67616106,543.545182327,84.2745666758,853.318672777,2837.29434111,394.60261806,127.847908074,3033.70540565,2404.45734347,8900.75081926,1111.49206645,274.337561315,563.852785078,2897.32136534,73.4933169453,1761.60095461,902.457151338,3071.64716372,72.2136110454,247.471051301,1691.2966033,10
652.057547204,1557.31070887,274.605147645,15186.4987656,8569.77006574,318.835906084,13618.7796817,1363.00346104,2936.23177397,845.798640574,490.287081943,907.645107282,864.798317043,4994.51374488,1805.91891271,112.164293429,432.894779566,496.550584337,2369.35956407,104.853138843,605.434095992,2682.01264529,1939.35736351,8434.01626604,646.404809203,214.692826501,198.93702341,2433.64898338,551.078643385,1306.44641367,439.611227444,2602.22626038,408.241390927,294.688568483,1225.51698452,19
98.570613124,2101.8406539,810.81766457,15726.0002519,9120.67474197,236.65340189,14083.3380981,1772.72963524,3478.83378392,1297.55643434,63.7989670115,1452.40282254,1396.86301748,5533.54295051,2358.51241521,618.361790778,143.321252917,920.483106085,2911.90774728,469.799105782,51.9880297141,3094.13989671,2478.7605982,8974.98311591,1186.2909831,349.139801103,635.988694806,2971.53354731,3.46202407145,1835.17087581,977.295580853,3146.43847605,146.860568194,315.371352277,1765.85914569,28
6.73998251013,2204.91185586,914.06432854,15828.0106768,9224.2588262,340.299290011,14168.9642471,1855.88638225,3581.52816679,1388.71228414,167.449468191,1555.6465919,1497.45576044,5635.64758677,2461.85670157,721.496297278,238.597071235,1012.27150285,3014.65071064,573.248596687,51.989459409,3174.28334487,2581.20763784,9077.27017531,1289.29744938,452.412479436,734.510285614,3072.08067039,106.318962809,1934.82297161,1080.3620233,3249.35244928,250.413338499,411.121687975,1868.60064328,0
76.5347389858,2123.4775936,832.591617578,15747.0034664,9142.77128793,258.890891867,14105.2542205,1793.92366301,3500.22038685,1320.06222749,86.229970916,1474.17233331,1420.12790941,5554.59326462,2381.44499826,640.043102273,165.87829193,943.031152086,2933.32439121,491.764550432,30.8211818418,3114.66102519,2499.99671363,8996.13507144,1207.8805467,370.93747388,659.173959868,2994.79542139,26.3596575806,1858.4201522,998.92693448,3167.96802059,168.998067809,338.208035022,1787.27329264,28
57.1364223085,2142.78387498,851.956483378,15766.0064597,9162.25197909,278.413458101,14122.2312501,1810.43100246,3519.41297608,1337.88874405,105.752879096,1493.53443505,1439.44749613,5573.62104132,2401.08777737,659.376286621,183.951994155,960.927559949,2952.53098476,511.204821242,13.730403648,3130.67150219,2519.11913201,9015.21237089,1227.16763777,390.323511536,678.146385458,3014.12824367,45.4409159444,1877.62318831,1018.23510526,3187.22387294,188.490434637,356.619658124,1806.47894618,20
95.1037478098,2104.95953256,814.226104685,15728.0075618,9124.68889148,241.196966946,14096.0900795,1785.47265333,3481.49220934,1309.45518617,69.4663039518,1455.78164411,1405.56984436,5535.62870848,2364.83588109,621.614820216,155.731085068,932.337910308,2914.62028044,473.636642193,50.1734512375,3106.57050538,2481.16254913,8977.23387013,1189.33408544,352.677735412,645.913981335,2980.16845904,18.3149645691,1844.3163592,980.426819736,3149.34996645,151.313983629,326.692009735,1768.5723647,28
96.3862692156,2110.37025612,819.274077316,15736.020273,9127.60482203,244.805926191,14073.4126518,1762.48219639,3487.97822855,1289.9331541,75.2669981514,1460.63422196,1395.90441459,5543.5019146,2361.7519577,627.249960528,137.321399974,913.103484729,2920.99688618,478.028176331,52.2335815706,3083.94627994,2488.35197311,8984.65950251,1195.11973007,358.202299584,633.04303781,2970.51325202,25.8690375087,1833.2693103,986.077319149,3155.20894099,156.384819413,310.166836067,1775.05702839,28
1265.17705878,935.173544495,356.27234727,14563.3303146,7954.87812211,930.701777099,13214.7928467,1220.71200999,2313.51825467,759.582032855,1103.32734255,285.386961761,508.976218123,4371.15462854,1233.22378591,548.895502016,1054.97776429,671.183590033,1746.53501909,697.351827385,1218.87297476,2418.51522583,1315.8688345,7811.08828685,34.969353391,817.942819935,653.081369807,1920.44862258,1164.65058811,877.496203048,191.039262649,1980.1597422,1020.2319075,914.309619168,602.021074039,24
84.4967233134,2115.49859551,824.619725136,15739.0033855,9134.83564851,250.987182936,14099.5965457,1788.45228935,3492.22835615,1313.91803309,78.4109639728,1466.20194867,1412.89525491,5546.59232911,2373.75254603,632.067698941,159.720553904,936.85284257,2925.33293112,483.813153673,38.7282598754,3109.35175793,2491.99860051,8988.13500063,1199.89592324,362.973780748,652.252426228,2987.55074296,19.6359326161,1851.29881788,990.945493321,3159.98107433,161.086917375,331.729373761,1779.27950215,28
3533.66110196,1338.66658054,2626.83642909,12291.3446128,5711.85465867,3200.87114365,11832.0193166,2556.62495224,60.5602725444,2554.73491995,3372.71124922,1987.55499857,2229.61371089,2099.6516611,1288.62356804,2818.42887675,3326.97180767,2773.16882585,526.548240967,2967.84006846,3487.75943627,2681.599312,957.543978996,5539.16413222,2250.8542485,3087.51189274,2894.74843883,1385.95259191,3433.88930445,1951.28047486,2459.81230556,304.143324514,3289.7974689,3183.17544873,1670.68582704,8
284.750305779,1915.32358019,624.293752884,15540.0075762,8934.39732521,51.4155870072,13942.5718938,1642.70253106,3292.43776447,1151.55345537,122.896553125,1265.88097111,1224.48539697,5347.50609832,2176.02724311,431.850063834,111.852024423,776.229664008,2725.49235834,283.369788578,238.375713785,2966.4844324,2292.52086976,8788.80295775,999.795102673,162.637202969,475.309185408,2797.93064231,184.177436726,1664.88102049,790.788505839,2959.95413476,40.050454081,186.437518393,1579.4607301,32
135.349282391,2064.48030056,773.636963384,15688.0016407,9083.99360565,200.380507539,14062.189608,1752.97743972,3441.18596978,1274.00021806,29.6451349922,1415.21626813,1366.10592188,5495.57989357,2324.18649706,581.058274409,123.84499077,896.898945253,2874.29058588,432.927128227,89.3745241501,3074.91009456,2440.95952426,8937.10797897,1148.86698879,312.010243316,607.722005871,2940.60061787,36.9789399336,1805.1688228,939.925014682,3108.94675744,110.48810449,290.973529795,1728.23472803,10
1539.66344271,951.875196506,757.814553587,14448.5395418,7772.23674217,1224.0997636,12721.0614686,736.414083407,2243.34251977,359.285191204,1385.22647617,551.814504448,58.5917740352,4287.37740957,977.723669711,907.420750039,1306.7390533,589.057918801,1700.50239972,1020.10887992,1494.42611982,1933.96478672,1326.07222688,7699.24954981,587.558636799,1130.00110612,811.795712407,1527.61410629,1442.2671209,392.156675379,665.918217716,1909.85464839,1308.71887411,1136.52399419,745.172689334,12
1225.62642535,978.220229386,319.013885744,14607.6428668,7993.45674431,890.610312608,13215.028474,1185.87409994,2357.20212287,712.561593289,1063.49005283,329.149963819,482.094030097,4415.98564238,1256.68230819,510.97973066,1011.84381295,612.751706162,1790.41518322,657.648599895,1179.15772343,2401.92335859,1361.63058792,7855.00878167,93.2428343674,778.683357595,598.814568169,1932.68941286,1124.80124552,870.053022664,161.959546311,2023.06499621,980.431976121,867.402352603,648.730806711,24
313.846377573,1893.55713451,603.329429644,15521.1540925,8908.83471619,48.232902066,13890.6913815,1590.11586639,3271.8935905,1099.88639907,154.16549101,1243.61619454,1182.71589027,5328.7051001,2142.76385124,412.951710814,100.424629008,723.720455936,2704.89316599,263.406284309,267.345197156,2915.83145906,2273.21206156,8769.24031609,979.254497982,149.344140942,426.906631525,2757.12768383,213.39898305,1622.02589577,770.403250945,2938.57959207,79.4199642148,129.378688823,1559.44425848,5
356.601752024,1846.32961132,555.458667978,15473.0875032,8863.28475653,27.8390042468,13869.2792284,1574.56639052,3224.30313678,1078.58156795,194.644772311,1196.48783367,1147.9515828,5280.58322929,2101.26654599,364.179933366,151.294273333,704.360997356,2657.30181894,214.560127181,309.978018667,2899.68079001,2225.17005642,8721.38769,931.438708834,98.5352185361,400.602964809,2721.47306315,255.573717798,1588.39052541,722.448178537,2891.27027294,112.872068923,137.375872184,1511.56911517,5
1206.09723035,994.136076501,299.199006085,14619.1041745,8016.41514748,872.670970256,13285.4582851,1262.07242906,2370.70298053,792.552757129,1044.72941718,347.061804138,566.070884984,4426.63075355,1303.47433898,490.311938398,999.921718748,669.444326444,1803.75477384,639.672493049,1159.99869382,2471.45977649,1371.24418281,7867.4120441,80.1106990644,759.391268416,618.662599024,1992.15879672,1105.97586675,945.311745636,132.52099547,2038.30468962,961.739263575,864.27209888,657.850726644,24
104.502723579,2095.8536273,804.834855811,15720.0002913,9114.72219499,230.701785417,14079.0936792,1768.59722025,3472.83830344,1292.95199235,57.8472382572,1446.42164349,1391.4365389,5527.54296462,2352.73844789,612.373794712,138.835903001,915.857846524,2905.91274342,463.825776334,57.9353766019,3090.09976291,2472.76202032,8968.98310523,1180.30044272,343.156180442,630.79585554,2966.09695,4.63350469406,1829.82438853,971.30601286,3140.44708861,140.894366515,310.534785609,1759.86368159,28
605.836808776,1594.25319414,303.183614347,15220.0589262,8613.57030713,271.541713289,13700.8445873,1445.81418809,2971.69922274,932.249713643,443.973980578,944.745699195,938.915188499,5027.54118234,1863.00285523,111.101582363,401.505049977,584.011678867,2404.71819755,39.0612170131,559.507471992,2760.44110706,1972.21669489,8468.49871218,678.860335937,158.625034028,282.69855622,2502.19133949,505.291161387,1380.06944829,469.820813437,2638.98962305,360.891105632,292.263732913,1258.79874725,19
1211.450677,991.056098062,309.574266389,14612.0101501,8014.63612158,879.434693513,13308.5976466,1299.38150308,2365.26681581,830.685705846,1050.71531262,349.064549584,599.872441819,4419.50959384,1314.40812249,497.66099814,1009.07959351,703.818975965,1798.53694835,647.281554343,1165.59830062,2503.41452129,1364.74115535,7860.87958786,88.955557708,765.907311765,641.853493751,2009.39479189,1111.81817082,972.829558635,146.1803323,2033.79769228,967.930570856,877.785807971,652.845446058,24
1198.45663314,1003.95577391,296.747036986,14625.0102137,8027.50535248,866.437928434,13317.22832,1300.2017235,2378.25062119,828.866442503,1037.71696718,361.511936826,603.241277445,4432.50971885,1325.85387977,484.6816889,996.121274306,696.380155313,1811.51476084,634.299063373,1152.6020489,2508.06568182,1377.73645499,7873.87812328,99.548566152,752.910145298,630.447565671,2019.61315682,1098.8204455,979.818670202,133.921271188,2046.75975867,954.931922495,865.042949488,665.799653327,24
